Coleção;Identificação;Grupo;Série;Subsérie;Espécie/Tipologia;Descrição;Título;Título atribuído;Data;Data / Periodo;;Autoria;Idioma;Quantidade;Local de produção;Veículo de publicação;Local de publicação;Tipo de publicação;Gênero ;Forma;Formato;Escritura;Suporte;Dimensão;Estado de Conservação;Observações;Documentos relacionados;Número da caixa;;Nome da caixa;Número da pasta;Nome da pasta;NUMERO SERIE
1;BRFM_AM_04_221;1;6;;96;X Bienal de São Paulo.;Como Será a X Bienal de SP;NULL;1968-08-03;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;221
1;BRFM_AM_04_222;1;6;;96;Gravador Manoel dos Santos.;A Gravura de Manoel dos Santos;NULL;1968-08-07;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;222
1;BRFM_AM_04_223;1;6;;96;Roteiro semanal artístico.;Exposições, Arte Religiosa, Museus!;NULL;1968-08-08;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;223
1;BRFM_AM_04_224;1;6;;96;Exposições de gravura no Rio de Janeiro.;A Gravura, Novamente;NULL;1968-08-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;224
1;BRFM_AM_04_225;1;6;;96;Roteiro semanal artístico.;Só Notícias;NULL;1968-08-22;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;225
1;BRFM_AM_04_226;1;6;;96;"Apresentação do grupo ""Poema/Processo"" durante o evento ""Arte no Aterro"".";Poema no Aterro: Ato Coletivo;NULL;1968-08-26;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 10,50 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;226
1;BRFM_AM_04_227;1;6;;96;II Salão de Artes Plásticas da Faculdade de Arquitetura e Urbanismo da Universidade Federal do Rio de Janeiro.;Salão, Prêmio e Exposições;NULL;1968-08-29;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 13,50 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;227
1;BRFM_AM_04_228;1;6;;96;Participação popular em exposições e divulgação de eventos realizados no Rio de Janeiro.;Arte e Povo: Aumenta o Diálogo;NULL;1968-08-29;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;228
1;BRFM_AM_04_229;1;6;;96;Roteiro semanal artístico, com destaque para a exposição do escultor Jackson Ribeiro realizada na Galeria Alasca.;Nova Exposição de Jackson Ribeiro;NULL;1968-08-30;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;229
1;BRFM_AM_04_230;1;6;;96;Exposição da gravadora Dulce Magno realizada na Galeria Goeldi e I Feira de Arte realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;A Dança dos Círculos;NULL;1968-08-31;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;230
1;BRFM_AM_04_231;1;6;;96;Roteiro semanal artístico, com destaque para a I Feira de Arte realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;Hoje no MAM: I Feira de Arte;NULL;1968-09-01;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;231
1;BRFM_AM_04_232;1;6;;96;IV Salão de Arte Contemporânea de Campinas.;Premiados e Selecionados em Campinas;NULL;1968-09-02;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 14,50 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;232
1;BRFM_AM_04_233;1;6;;96;"Mostra ""Panorama da Arte Brasileira Atual"" do Museu de Arte Moderna de São Paulo.";Gravaturas, o Vento Levou;NULL;1969-09-30;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 10,50 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;233
1;BRFM_AM_04_234;1;6;;96;Exposição anual do Atelier Livre de Artes Plásticas dirigido por Maria de Lourdes Novaes.;Exposição e Julgamento;NULL;1969-09-04;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;234
1;BRFM_AM_04_235;1;6;;96;II Bienal Nacional de Artes Plásticas da Bahia, que ocorreu em Salvador.;II Bienal da Bahia: Como Será;NULL;1968-09-06;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;235
1;BRFM_AM_04_236;1;6;;96;Roteiro seguido por Frederico Morais no Rio de Janeiro para se atualizar sobre a Arte brasileira.;Galerias de Arte?;NULL;1968-09-07;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;236
1;BRFM_AM_04_237;1;6;;96;Roteiro artístico.;Roteiro da Mediocridade;NULL;1968-09-10;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;237
1;BRFM_AM_04_238;1;6;;96;Roteiro artístico.;Salões: Continua a Inflação;NULL;1968-09-13;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 10,50 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;238
1;BRFM_AM_04_239;1;6;;96;Roteiro artístico.;A Condição Humana e o Fantástico;NULL;1968-09-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;239
1;BRFM_AM_04_240;1;6;;96;Comentários de Frederico Morais com trechos da carta enviada por Maria de Lourdes Novaes, criadora e diretora do Atelier Livre de Artes Plásticas.;Carta, Cursos e Notícias;NULL;1968-09-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;240
1;BRFM_AM_04_241;1;6;;96;Roteiro artístico.;Exposições;NULL;1968-09-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;241
1;BRFM_AM_04_242;1;6;;96;Encerramento da exposição de Emeric Marcier na Galeria do Instituto Brasil-Estados Unidos.;Um Exílio Sem Grandeza;NULL;1968-09-24;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;242
1;BRFM_AM_04_243;1;6;;96;Surrealismo no Brasil.;O Surrealismo de Volta;NULL;1968-09-25;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;243
1;BRFM_AM_04_244;1;6;;96;Roteiro artístico.;II Jac: Gravura e Desenho;NULL;1968-09-26;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;22,00 x 14,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;244
1;BRFM_AM_04_245;1;6;;96;"Ofício enviado ao Banco do Brasil protestando contra o Regulamento do concurso para criação da ""insígnia"" do estabelecimento.";Entidades Contra Edital do BB;NULL;1969-09-27;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;245
1;BRFM_AM_04_246;1;6;;96;Exposição de Eduardo Sued e roteiro artístico.;Felix e Sued Expõem;NULL;1968-10-01;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;246
1;BRFM_AM_04_247;1;6;;96;Roteiro artístico.;Mulheres Expõem;NULL;1968-10-04;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;247
1;BRFM_AM_04_248;1;6;;96;Reunião de artistas plásticos filiados à Associação Internacional dos Artistas Plásticos no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;Os Protestos Que o Momento Exige;NULL;1968-10-08;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;248
1;BRFM_AM_04_249;1;6;;96;Roteiro artístico, com destaque para a exposição da artista plástica Maria do Carmo Sêcco realizada na Petite Galerie.;O Tempo Vivo de Maria do Carmo Sêcco;NULL;1968-10-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;249
1;BRFM_AM_04_250;1;6;;96;Roteiro artístico.;Do Silêncio à Exposição;NULL;1968-10-10;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;250
1;BRFM_AM_04_251;1;6;;96;Roteiro artístico.;A Cópia, o Falso Moderno;NULL;1968-10-11;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;251
1;BRFM_AM_04_252;1;6;;96;Leilões e exposições no Rio de Janeiro.;Leilão e Exposições;NULL;1968-10-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;252
1;BRFM_AM_04_253;1;6;;96;Arte na URSS.;Abertura em Moscou;NULL;1968-10-22;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;253
1;BRFM_AM_04_254;1;6;;96;Roteiro artístico, com destaque para o Salão Municipal de Belas-Artes, para o I Encontro de Cultura do Estado da Guanabara e para exposição de arte construtiva na França.;O Que Acontece  ;NULL;1968-10-30;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;254
1;BRFM_AM_04_255;1;6;;96;X Bienal de São Paulo e divulgação de eventos artísticos.;Começou a Briga da X Bienal de SP;NULL;1968-11-07;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;255
1;BRFM_AM_04_256;1;6;;96;"Roteiro artístico, com destaque para a exposição ""The New Vein"", realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.";"""Tendências Novas""";NULL;1968-11-09;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;256
1;BRFM_AM_04_257;1;6;;96;"Exposição ""Tendências Novas"" realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.";Duas Visões do Mundo Moderno;NULL;1968-11-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;257
1;BRFM_AM_04_258;1;6;;96;Visita da rainha da Inglaterra Elizabeth II ao Brasil.;Pobre Rainha;NULL;1968-11-13;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;258
1;BRFM_AM_04_259;1;6;;96;Reformulação de cursos no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;Escola-Museu;NULL;1968-12-19;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;259
1;BRFM_AM_04_260;1;6;;96;Premiação em bienais, salões e exposições.;Premiados em Veneza, Vitória e na II JAC;NULL;1968-10-31;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 16,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;260
1;BRFM_AM_04_261;1;6;;96;II Bienal da Bahia.;Hoje II Bienal da Bahia;NULL;1968-12-20;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 18,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;261
1;BRFM_AM_04_262;1;6;;96;II Bienal da Bahia.;Os Dois Júris da Bienal da Bahia;NULL;1968-12-24;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 20,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;262
1;BRFM_AM_04_263;1;6;;96;Iniciativa do Governo do Estado da Guanabara de premiar a criação e incentivo em diversos setores da Arte e da Cultura brasileira, especialmente do Rio de Janeiro.;Os Melhores de 67;NULL;s/d;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;263
1;BRFM_AM_04_264;1;6;;96;Roteiro artístico.;Formas Dinâmicas no Espaço;NULL;s/d;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 10,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;264
1;BRFM_AM_04_265;1;6;;96;Realização da I Bienal de São Paulo e II Bienal da Bahia.;Pré-Bienal de SP e II Bienal da Bahia;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 23,50 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;17;12;265
1;BRFM_AM_04_266;1;6;;96;"Texto de Carlos Vergara intitulado ""Entradas e Bandeiras"" por ocasião do Festival de Bandeiras.";Vergara Defende a Praça;NULL;s/d;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;22,00 x 19,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;266
1;BRFM_AM_04_267;1;6;;96;Roteiro artístico.;Feira, Bienal e Salão;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 17,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;267
1;BRFM_AM_04_268;1;6;;96;Roteiro artístico.;Olinda Fará Salão de Arte;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 09,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;268
1;BRFM_AM_04_269;1;6;;96;Bienais na Iugoslávia e em São Paulo.;Bienal da Iugoslávia e Bienal de São Paulo;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;24,00 x 17,00 cm;Acidificado / Amarelado, Manchado, Rasgado;;;;;;17;12;269
1;BRFM_AM_04_270;1;6;;96;Roteiro artístico.;Arte Mineira, Pré-Bienal;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;25,00 x 19,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;270
1;BRFM_AM_04_271;1;6;;96;Roteiro artístico.;Salões em Piracicaba e em Petrópolis;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 12,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;271
1;BRFM_AM_04_272;1;6;;96;Regulamento do II Salão Esso de Artistas Jovens.;Salão Esso de Artistas Jovens;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 14,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;272
1;BRFM_AM_04_273;1;6;;96;Seleção de artistas para o II Salão Esso de Artistas Jovens.;Aceitos e Premiados no II Salão Esso;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 19,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;273
1;BRFM_AM_04_274;1;6;;96;Premiação do Prêmio Codex de Pintura Latino-Americana, em Buenos Aires.;Brasil Premiado na Argentina;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 17,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;274
1;BRFM_AM_04_275;1;6;;96;"Comentários sobre a carta enviada ao colunista Walmir Ayala, do ""Jornal do Brasil"".";Ídolos e Equívocos;NULL;s/d;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 9,50 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;275
1;BRFM_AM_04_276;1;6;;96;"Comentários sobre a carta enviada ao colunista Walmir Ayala, do ""Jornal do Brasil"".";Carta, Di Cavalcânti;NULL;s/d;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,00 x 14,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;276
1;BRFM_AM_04_277;1;6;;96;Mostra de Rubem Valentim e roteiro artístico.;Valentim Até o Fim do Mês;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;277
1;BRFM_AM_04_278;1;6;;96;Roteiro artístico.;Coletiva na PG, Meitner no IBEU;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;278
1;BRFM_AM_04_279;1;6;;96;"Significado de uma exposição sobre ""Materiais Transformados"".";Da Pop à Arte Popular: Transformada;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;279
1;BRFM_AM_04_280;1;6;;96;"Inauguração do IV Salão Nacional de Artes Plásticas da Cultura Francesa, em Belo Horizonte, exposição ""Materiais Transfigurados"" e divulgação do calendário de exposições.";Materiais Transfigurados;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;280
1;BRFM_AM_04_281;1;6;;96;Exposição de jovens artistas plásticos na Petite Galerie.;As Deformações do Campo Visual;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;281
1;BRFM_AM_04_282;1;6;;96;Situação do desenho industrial no Brasil.;O Desenho Industrial no Brasil;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;282
1;BRFM_AM_04_283;1;6;;96;"Exposição ""Resumo da melhor arte de todo o Brasil"", realizada no Museu de Arte Moderna de São Paulo - MAM/RJ e divulgação do calendário de exposições.";Arte Brasileira no MAM Paulista;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;283
1;BRFM_AM_04_284;1;6;;96;Roteiro artístico e participação de artistas brasileiros na Bienal de Veneza.;A Chance do Brasil em Veneza;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;284
1;BRFM_AM_04_285;1;6;;96;Roteiro artístico.;O Que Acontece;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;285
1;BRFM_AM_04_286;1;6;;96;Exposição de desenhos na Petite Galerie.;Desenhos, Meta-Desenhos;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;286
1;BRFM_AM_04_287;1;6;;96;Roteiro artístico, com destaque para exposição do artista plástico Jackson Ribeiro.;Jackson, O Escultor, na Lapa;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;36,00 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;287
1;BRFM_AM_04_288;1;6;;96;Roteiro artístico, com destaque para exposição no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ com artistas da Argentina, da Alemanha e da IX Bienal de São Paulo.;Le Parc (Luz e Movimento) é Convite à Participação;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;37,00 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;288
1;BRFM_AM_04_289;1;6;;96;"Roteiro artístico e ""Prêmio Ampulheta"" de 1968.";Visualização do Samba;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;289
1;BRFM_AM_04_290;1;6;;96;Exposição do artista cinético Cruz-Díez realizada no Museu de Arte Moderna do Rio de Janeiro - MAM/RJ.;Fisiocromas de Cruz-Díez;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;290
1;BRFM_AM_04_291;1;6;;96;Exposição de artistas participantes na IX Bienal de São Paulo no Museu de Arte Moderna de São Paulo - MAM/SP.;IX Bienal no MAM;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;291
1;BRFM_AM_04_292;1;6;;96;Roteiro artístico.;Exposições e Feira de Arte;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;17;12;292
1;BRFM_AM_04_293;1;6;;96;Exposição do artista plástico Cildo Meireles no Rio de Janeiro.;"""Ambientes"" de Gildo Meireles";NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;22,00 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;18;13;293
1;BRFM_AM_04_294;1;6;;96;Artista Lygia Pape.;O Ovo: a humanidade nova de Lígia Pepe;NULL;1905-05-21;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;7;;;1;Original;1;Impresso;1;22,00 x 28,50 cm;Acidificado / Amarelado, Manchado;"O nome correta da artista é ""Lygia Pape"".";;;;;18;13;294
1;BRFM_AM_04_295;1;6;;96;Artista plástico Hélio Oiticica.;Apocalipopótese no atêrro: arte de vanguarda levada ao povo;NULL;1968-06-26;;;;1;1 página;Rio de Janeiro, RJ;7;;;1;Cópia;1;Impresso;3;46,00 x 29,50 cm;Acidificado / Amarelado, Manchado;;;;;;18;13;295
1;BRFM_AM_04_296;1;6;;96;Artista plástico Raimundo Collares e divulgação do calendário artístico.;Trajetórias de Raimundo Collares;NULL;1968-03-12;;;Frederico Morais;1;1 página;Rio de Janeiro, RJ;6;;1;1;Original;1;Impresso;1;23,50 x 33,00 cm;Acidificado / Amarelado, Manchado;;;;;;18;13;296
